evolution$generation,evolution$evaluated,nbBoats,ReserveIntegrale,ZonesExclusionPeche,PrixPoisson,BiomassInit,objective$om_sumBiomass,objective$om_capitalTotal,evolution$samples,evolution$generated,om_MSTb,om_MFETc,om_MFETb,om_MSTc,om_capitalTotal,om_capital_moyen_2,om_sumBiomass,om_capital_moyen_1,om_biomassfished,mySeed
900,900,354.75354355211596,4.269423552224453,true,2759.9169828027525,172726.91686630985,78051.05060993535,1.656472438060357E8,1,262,"[0.8816438356164383]","[66.0]","[52.0]","[0.9821917808219178]","[1.656472438060357E8]","[1.1685164487342265E8]","[78051.05060993535]","[4.879559893261303E7]","[96.28188483437326]","[353759993]"
900,900,311.1088160733932,1.4735587426485375,true,2013.276755468215,302207.91923049337,91550.12380577512,2.0658877519087994E8,1,885,"[0.8621917808219178]","[43.0]","[210.0]","[0.9884931506849315]","[2.0658877519087994E8]","[1.4478793675814328E8]","[91550.12380577512]","[6.180083843273668E7]","[93.31427950047306]","[1055260010]"
900,900,481.1222846205413,3.025525193839158,true,1433.771753679022,430665.1031096853,74838.5227768268,6.949854386494415E7,1,677,"[0.9084931506849315]","[53.0]","[143.0]","[0.9857534246575342]","[6.949854386494415E7]","[5.12723501666608E7]","[74838.5227768268]","[1.8226193698283345E7]","[87.92814418783637]","[424789200]"
900,900,600.0,6.0,false,1846.2458010688101,125772.95816507304,21956.1149563914,1.1683482308491869E7,1,876,"[0.9978082191780822]","[2289.0]","[9.0]","[0.28164383561643835]","[1.1683482308491869E7]","[1.1867207628371716E7]","[21956.1149563914]","[-183725.31987984636]","[52.70815950913594]","[1015765972]"
900,900,384.76999080755513,2.2185820533269887,true,1853.7054196982185,317606.86444267596,74749.36013205237,1.2349038835527596E8,1,812,"[0.9432876712328767]","[50.0]","[146.0]","[0.9865753424657534]","[1.2349038835527596E8]","[8.80780918352688E7]","[74749.36013205237]","[3.5412296520007156E7]","[92.59802571475512]","[-235452339]"
900,900,215.46113137207578,2.238491219752568,false,1905.4753865891628,246352.71345465293,140603.26664060375,3.366215162016427E8,1,304,"[0.0]","[54.0]","[0.0]","[0.9854794520547945]","[3.366215162016427E8]","[2.336361817821654E8]","[140603.26664060375]","[1.029853344194773E8]","[122.97854184907229]","[-470983005]"
900,900,65.31903456538402,4.928657425191938,true,2070.3160680132914,158227.72013811462,140102.78602853225,2.8349889167903346E8,2,105,"[0.0,0.0]","[64.0,64.0]","[0.0,0.0]","[0.9827397260273972,0.9827397260273972]","[2.8349889167903346E8,2.835563918406518E8]","[1.977178745865081E8,1.9778737754413092E8]","[140118.99494931442,140102.78602853225]","[8.578101709252536E7,8.576901429652089E7]","[41.04648525495377,41.607645057526284]","[-1188555362,-1733800090]"
900,900,346.0809607001603,3.0998701961601376,true,2297.695973577185,370855.18473825004,136000.63250941288,2.8411526741489357E8,1,531,"[0.35147392290249435]","[29.0]","[239.0]","[0.9923287671232877]","[2.8411526741489357E8]","[1.9762840849688867E8]","[136000.63250941288]","[8.648685891800489E7]","[164.98129697924816]","[837130052]"
900,900,161.3961858099429,2.3919167193220106,false,1847.5611296490108,148676.62024254317,96682.77277436417,2.18564820233194E8,1,136,"[0.793972602739726]","[89.0]","[89.0]","[0.9758904109589042]","[2.18564820233194E8]","[1.531887841921418E8]","[96682.77277436417]","[6.53760360410522E7]","[69.83621354106376]","[25521]"
900,900,373.1381024100399,2.7850255115714457,false,2185.864473173282,373690.3545402281,86068.5352049479,2.0623075436858734E8,3,181,"[0.8432876712328767,0.8443835616438357,0.843013698630137]","[30.0,30.0,30.0]","[155.0,155.0,154.0]","[0.9920547945205479,0.9920547945205479,0.9920547945205479]","[2.0643468917670077E8,2.0623075436858734E8,2.0664480182716167E8]","[1.4448493638265947E8,1.4434027497096547E8,1.4462093001510936E8]","[86395.79799925063,86162.33052128865,86068.5352049479]","[6.1949752794041306E7,6.189047939762188E7,6.2023871812052295E7]","[132.02764008048806,131.0057870675391,131.29245785515576]","[1264918205,1450846868,-879880442]"
900,900,91.45898991742125,1.8961595739801558,false,1680.5113551477384,302398.37712860876,235051.07920492877,5.655728168835859E8,1,804,"[0.0]","[37.0]","[0.0]","[0.9901369863013698]","[5.655728168835859E8]","[3.9041715890353394E8]","[235051.07920492877]","[1.7515565798005202E8]","[102.95607139220942]","[1568564927]"
900,900,534.168101331014,1.575364485280375,true,2505.370291431087,311590.0080101011,33192.76148633443,4.9216583557274565E7,1,590,"[0.9791780821917808]","[38.0]","[77.0]","[0.9898630136986302]","[4.9216583557274565E7]","[3.762553890781385E7]","[33192.76148633443]","[1.1591044649460716E7]","[36.27133554455844]","[1385481305]"
900,900,478.7708385724625,0.22052907387850007,true,2034.275484281459,224767.61591717464,21462.444754891974,2.623216279926156E7,1,427,"[0.9846575342465753]","[91.0]","[57.0]","[0.9753424657534246]","[2.623216279926156E7]","[2.198272839714785E7]","[21462.444754891974]","[4249434.4021137105]","[18.847710333712623]","[-289575972]"
900,900,494.4641212634943,4.551605212758024,true,1329.1932159035277,194625.68584785628,44629.617166430806,2.183171905683454E7,1,202,"[0.9893150684931507]","[758.0]","[40.0]","[0.7926027397260273]","[2.183171905683454E7]","[1.8834291213469535E7]","[44629.617166430806]","[2997427.843365008]","[65.74392752699234]","[2008604991]"
900,900,58.72637104101841,3.4844170088838733,false,2209.420707861186,365128.74031285994,319222.65658947435,8.757536901250827E8,1,706,"[0.0]","[21.0]","[0.0]","[0.9945205479452055]","[8.757536901250827E8]","[6.026344707560879E8]","[319222.65658947435]","[2.7311921936899483E8]","[95.82109885416976]","[-687366239]"
900,900,102.29270549609606,3.991981278276328,true,1115.5840692702752,221926.90934916885,182343.9758891632,2.1132010739152667E8,1,110,"[0.0]","[98.0]","[0.0]","[0.9734246575342466]","[2.1132010739152667E8]","[1.4836310093879554E8]","[182343.9758891632]","[6.295700645273113E7]","[78.10614043001124]","[1388182802]"
900,900,483.9453251534803,2.5148694687586195,false,1785.443586161241,421691.313490477,4458.535944825594,3.3258111410938952E7,1,575,"[0.969041095890411]","[37.0]","[114.0]","[0.9901369863013698]","[3.3258111410938952E7]","[2.6548409107539438E7]","[4458.535944825594]","[6709702.303399514]","[8.233896306987509]","[733815773]"
900,900,125.70939962354413,4.500247280866445,false,1777.837769655479,396432.1949904627,305564.1945276286,5.634532866165568E8,1,208,"[0.0]","[27.0]","[0.0]","[0.9928767123287672]","[5.634532866165568E8]","[3.8889056467995965E8]","[305564.1945276286]","[1.7456272193659714E8]","[179.27788626581045]","[259572370]"
900,900,373.2119079811896,2.778387239364051,true,1570.2192570317927,380352.16477423534,106661.6179329206,1.4194895553747994E8,1,668,"[0.6456051670878966]","[47.0]","[196.0]","[0.9873972602739726]","[1.4194895553747994E8]","[1.0065569294926347E8]","[106661.6179329206]","[4.1293262588216454E7]","[132.81565928878473]","[899500010]"
900,900,244.66596969580746,0.0,true,1710.734163776645,320943.08084332827,108512.95635030748,2.846869336196536E8,1,349,"[0.0]","[46.0]","[0.0]","[0.9876712328767123]","[2.846869336196536E8]","[1.980356267641893E8]","[108512.95635030748]","[8.665130685546425E7]","[91.94803839067218]","[-2022371081]"
900,900,436.72310276542225,1.5769123991087939,false,3000.0,317558.88432272885,1628.8874181793542,4.825867665052483E7,1,594,"[0.9745205479452055]","[25.0]","[94.0]","[0.9934246575342466]","[4.825867665052483E7]","[3.6771863325394355E7]","[1628.8874181793542]","[1.1486813325130478E7]","[2.6813875210733773]","[736134068]"
900,900,377.17716841943076,3.8323258271863256,false,1226.0712589668767,427234.62574993505,142113.02428240672,1.5473396770609733E8,1,168,"[0.4425531914893617]","[55.0]","[184.0]","[0.9852054794520548]","[1.5473396770609733E8]","[1.0935327217251697E8]","[142113.02428240672]","[4.538069553358037E7]","[216.46187004386127]","[-1409677877]"
900,900,167.07919041161145,4.299476002350615,false,2651.204497820906,435446.501018029,309882.06128425885,8.666393797903035E8,2,27,"[0.0,0.0]","[17.0,17.0]","[0.0,0.0]","[0.9956164383561644,0.9956164383561644]","[8.666393797903035E8,8.669920908922265E8]","[5.957204425820979E8,5.959433530031681E8]","[309919.37775750656,309882.06128425885]","[2.709189372082056E8,2.710487378890584E8]","[225.56798609597462,227.42597748431515]","[1071101836,1091823703]"
900,900,178.03456252296846,2.3928983351129833,true,1831.3970698957546,174261.81120263587,114362.7458957925,2.458231515249333E8,1,190,"[0.42728042925727194]","[86.0]","[197.0]","[0.9767123287671233]","[2.458231515249333E8]","[1.717792066700622E8]","[114362.7458957925]","[7.40439448548711E7]","[78.7474708241661]","[-112129355]"
900,900,72.56294778713357,6.0,false,1322.3510999750886,450000.0,400276.8917597854,4.619994085102039E8,1,359,"[0.0]","[37.0]","[0.0]","[0.9901369863013698]","[4.619994085102039E8]","[3.197935721820238E8]","[400276.8917597854]","[1.4220583632818007E8]","[119.30116717863247]","[828899482]"
900,900,152.27083490957574,5.788349838757855,true,2236.954454618416,358646.2771274768,282505.6667190654,5.398773471970305E8,1,751,"[0.0]","[30.0]","[0.0]","[0.9920547945205479]","[5.398773471970305E8]","[3.726469064262739E8]","[282505.6667190654]","[1.6723044077075672E8]","[161.159447598204]","[663064150]"
900,900,460.0548420919588,2.975706905209321,false,1000.0,202943.51400284984,7855.664536387436,-2433138.33496179,1,199,"[0.9882191780821917]","[0.0]","[44.0]","[0.0]","[-2433138.33496179]","[2253191.8714570836]","[7855.664536387436]","[-4686330.206418874]","[14.306557245298224]","[-355394202]"
900,900,308.6449462456558,4.937068709509473,true,2884.9122077299994,295295.83275822864,158040.245870204,3.63939974493343E8,1,263,"[0.11647398843930636]","[28.0]","[198.0]","[0.9926027397260274]","[3.63939974493343E8]","[2.5207096466416374E8]","[158040.245870204]","[1.1186900982917926E8]","[185.29736970067873]","[-735078980]"
900,900,64.07109018889717,3.337656752888493,false,2844.191655086454,267793.0316714605,233763.24650007408,8.374221636557373E8,1,685,"[0.0]","[25.0]","[0.0]","[0.9934246575342466]","[8.374221636557373E8]","[5.764423121125989E8]","[233763.24650007408]","[2.6097985154313838E8]","[69.2512700917627]","[-1737707504]"
900,900,50.0,0.8489923891097473,false,1934.4539663945475,274544.8449824928,250764.16479862377,8.069028376205593E8,1,661,"[0.0]","[57.0]","[0.0]","[0.9846575342465753]","[8.069028376205593E8]","[5.556880001388764E8]","[250764.16479862377]","[2.5121483748168287E8]","[37.06682479611361]","[-2047005003]"
900,900,478.697269446566,4.5794995270896806,false,1345.5633870263534,256272.3501190971,56080.45081547618,4.8642348062681064E7,1,25,"[0.9723287671232876]","[161.0]","[63.0]","[0.9561643835616438]","[4.8642348062681064E7]","[3.704020309789966E7]","[56080.45081547618]","[1.1602144964781407E7]","[106.13567320395327]","[1142083702]"
900,900,165.4258269895796,5.409634259127431,false,1122.9072521237565,276396.14131671435,202054.603165192,1.9247659130538425E8,1,772,"[0.0]","[79.0]","[0.0]","[0.9786301369863014]","[1.9247659130538425E8]","[1.353984250174822E8]","[202054.603165192]","[5.707816628790206E7]","[147.44181788607915]","[-1684677473]"
900,900,104.04415203992222,1.1861354614777349,false,2939.461387517399,241563.19413589797,181963.76752,8.38953883766915E8,1,618,"[0.0]","[30.0]","[0.0]","[0.9920547945205479]","[8.38953883766915E8]","[5.771865137439457E8]","[181963.76752]","[2.6176737002296922E8]","[80.0303437974397]","[-472921527]"
900,900,181.67788595603452,4.171326201323409,false,2397.0565486669047,150148.80689454125,106482.85850963605,2.5767410572830343E8,3,73,"[0.5555555555555556,0.5555555555555556,0.5552706552706552]","[73.0,73.0,73.0]","[92.0,92.0,93.0]","[0.9802739726027397,0.9802739726027397,0.9802739726027397]","[2.5771812162839237E8,2.577121399968295E8,2.5767410572830343E8]","[1.799747460037076E8,1.79982678955897E8,1.7991698837348035E8]","[106540.33536715969,106482.85850963605,106553.58937628123]","[7.774337562468478E7,7.772946104093252E7,7.775711735482307E7]","[77.89914450364205,77.75094063764269,78.01024043935668]","[-2085440309,1338249047,-620589438]"
900,900,482.007319407017,5.431760748052265,true,2474.2177013830947,284035.0977397789,95905.77037495078,1.4594174839336437E8,2,148,"[0.6375342465753424,0.6372602739726028]","[43.0,43.0]","[82.0,82.0]","[0.9884931506849315,0.9884931506849315]","[1.4594174839336437E8,1.4616418126572007E8]","[1.0335517955862E8,1.0349152202589399E8]","[95927.26213584529,95905.77037495078]","[4.258656883474438E7,4.26726592398261E7]","[153.78572703179526,157.6514151276041]","[-869898991,1157316148]"
900,900,562.9874048322358,5.395328529133887,true,2568.111984095856,305461.6319656024,68004.2075420135,9.369684303257392E7,1,614,"[0.8301369863013699]","[38.0]","[69.0]","[0.9898630136986302]","[9.369684303257392E7]","[6.7769674882914E7]","[68004.2075420135]","[2.5927168149659917E7]","[115.47776588861787]","[1776869442]"
900,900,408.66046639584584,5.584999648764972,false,2535.7591909393104,200509.4601573613,81652.61052038433,1.4911006949009854E8,2,49,"[0.7405479452054795,0.7410958904109589]","[60.0,60.0]","[53.0,53.0]","[0.9838356164383562,0.9838356164383562]","[1.4913933366569895E8,1.4911006949009854E8]","[1.0557692731966707E8,1.0555131393979132E8]","[81652.61052038433,81678.60829496615]","[4.356240634603186E7,4.3558755550307214E7]","[135.15785878250534,138.06288974736836]","[1663638969,-907495113]"
900,900,73.20399112602814,0.0,true,1447.7694642965648,213441.60636876436,170600.71105909755,4.261288500183483E8,1,360,"[0.0]","[77.0]","[0.0]","[0.9791780821917808]","[4.261288500183483E8]","[2.9520318654416335E8]","[170600.71105909755]","[1.3092566347418493E8]","[49.65967841210671]","[1513528754]"
900,900,137.9524779284657,1.1998394227768752,true,1203.0530815100485,323189.92004167405,217809.9557669935,3.763812889141254E8,2,309,"[0.0,0.0]","[61.0,61.0]","[0.0,0.0]","[0.9835616438356164,0.9835616438356164]","[3.7639654326835257E8,3.763812889141254E8]","[2.6091816211799654E8,2.6090761822164518E8]","[217943.20077414287,217809.9557669935]","[1.1547838115035604E8,1.1547367069248022E8]","[122.0635814635951,121.33316694612897]","[894025966,194945126]"
900,900,121.55554341612844,4.3867307763150265,false,2920.0823596618693,448174.90879241645,344568.24399707356,1.0793403467856777E9,1,278,"[0.0]","[13.0]","[0.0]","[0.9967123287671232]","[1.0793403467856777E9]","[7.411762400328009E8]","[344568.24399707356]","[3.3816410675287676E8]","[205.09954180554777]","[-1231751683]"
900,900,378.595773046687,5.029480076961776,true,2834.8510839802148,273946.2723119231,121806.95733476376,2.5121738965912536E8,1,188,"[0.4881394684195484]","[33.0]","[114.0]","[0.9912328767123287]","[2.5121738965912536E8]","[1.7514026581038484E8]","[121806.95733476376]","[7.607712384874052E7]","[171.32110820852995]","[116774585]"
900,900,121.43055218800629,4.388353728364778,true,1769.7463115131313,395860.0384991267,305435.50635196274,5.506540109946288E8,1,282,"[0.0]","[27.0]","[0.0]","[0.9928767123287672]","[5.506540109946288E8]","[3.8004917980203295E8]","[305435.50635196274]","[1.7060483119259587E8]","[172.97774992947862]","[518102116]"
900,900,169.7770461272559,4.311399853537232,true,1665.3513653323466,185731.5398085458,133074.0728425487,2.0712696697205156E8,1,509,"[0.0]","[84.0]","[0.0]","[0.9772602739726027]","[2.0712696697205156E8]","[1.453462474274318E8]","[133074.0728425487]","[6.1780719544619754E7]","[93.60147307887748]","[-49365188]"
900,900,127.05739763238012,1.552601155050136,true,1683.0693006041936,100000.0,69208.52552541773,1.476589913592232E8,1,585,"[1.0]","[158.0]","[1.0]","[0.9569863013698631]","[1.476589913592232E8]","[1.0478815884247303E8]","[69208.52552541773]","[4.287083251675016E7]","[38.435676307216546]","[575038371]"
900,900,433.4125327958608,1.5576184484062785,false,2538.456016820083,339799.95000456646,1535.733725856631,4.0904270840537675E7,1,177,"[0.9723287671232876]","[28.0]","[102.0]","[0.9926027397260274]","[4.0904270840537675E7]","[3.1751833321738113E7]","[1535.733725856631]","[9152437.51879956]","[2.564945679852037]","[518110805]"
900,900,422.4127138553211,0.0,false,1880.8392519085191,267028.2508498193,95.74205200113276,1.270802698247956E7,1,656,"[0.9772602739726027]","[64.0]","[84.0]","[0.9827397260273972]","[1.270802698247956E7]","[1.256715728272561E7]","[95.74205200113276]","[140869.69975394895]","[0.1427087653289623]","[847890371]"
900,900,351.3083718802499,2.1784424235486526,true,1801.6056941611146,120819.60658291097,35444.53711005552,4.765339766051434E7,1,641,"[0.9961643835616438]","[377.0]","[15.0]","[0.896986301369863]","[4.765339766051434E7]","[3.642234226689963E7]","[35444.53711005552]","[1.123105539361471E7]","[39.58989060095747]","[-1079409737]"
900,900,594.5174303578607,3.529139782047686,false,2960.98152563335,269553.3361953369,168.18325505797114,1.255515390779814E7,1,500,"[0.986027397260274]","[38.0]","[52.0]","[0.9898630136986302]","[1.255515390779814E7]","[1.2451927969126493E7]","[168.18325505797114]","[103225.93867164732]","[0.3635539713742604]","[-1741582815]"
900,900,189.09319147915943,2.3917124388331086,true,1818.0342723575418,237918.7367845642,139649.0805471922,2.909230997481465E8,1,856,"[0.0]","[53.0]","[0.0]","[0.9857534246575342]","[2.909230997481465E8]","[2.024924926954647E8]","[139649.0805471922]","[8.843060705268176E7]","[112.65865641640647]","[-98106292]"
900,900,383.6673856624662,2.217406763197032,true,1865.234923191987,318485.4434370712,74674.95064852566,1.2515124711683756E8,1,431,"[0.9435616438356165]","[49.0]","[146.0]","[0.9868493150684932]","[1.2515124711683756E8]","[8.927569179370466E7]","[74674.95064852566]","[3.58755553231329E7]","[87.40495792219102]","[-1593062327]"
